CODCOMP_STR,POBLACION
1201017017,285.0
1201017018,195.0
1201017019,300.0
1201017020,260.0
1201017021,220.0
1201017400,0.0
1201017401,0.0
1201017600,0.0
1201017601,230.0
1201017700,119.0
1201017701,400.0
1201019001,34.0
1201019002,37.0
1201019003,18.0
1201019004,48.0
1201019005,67.0
1201019006,38.0
1201019007,56.0
1201019008,76.0
1201019009,56.0
1201019010,57.0
1201019011,0.0
1201019012,21.0
1201019014,26.0
1201019015,83.0
1201019016,18.0
1201019017,41.0
1201019018,72.0
1201019019,67.0
1201019020,22.0
1201019021,35.0
1201019022,0.0
1201019023,25.0
1201019024,46.0
1201019025,13.0
1201019031,41.0
1201019113,42.0
1201019213,67.0
1201020001,43.0
1201020002,52.0
1201020003,52.0
1201020005,77.0
1201020006,32.0
1201020008,57.0
1201020009,46.0
1201020010,32.0
1201020011,70.0
1201020012,54.0
1201020013,34.0
1201020014,48.0
1201020015,100.0
1201020016,54.0
1201020017,34.0
1201020018,75.0
1201020021,50.0
1201020022,47.0
1201020023,82.0
1201020024,60.0
1201020025,159.0
1201020026,55.0
1201020400,0.0
1201020401,0.0
1201020402,0.0
1201020403,0.0
1201020600,98.0
1201020601,156.0
1201020800,206.0
1201021001,30.0
1201021002,64.0
1201021003,24.0
1201021004,1.0
1201021005,24.0
1201021006,9.0
1201021007,16.0
1201021008,9.0
1201021009,23.0
1201021010,5.0
1201021011,7.0
1201021015,7.0
1201021016,4.0
1201021021,0.0
1201021400,0.0
1201021500,0.0
1201021600,12.0
1201021601,0.0
1201021602,0.0
1201021800,10.0
1201021801,3.0
1201022001,134.0
1201022004,86.0
1201022007,9.0
1201022800,1004.0
1201022801,286.0
1201023001,46.0
1201023002,43.0
1201023003,372.0
1201023004,50.0
1201023005,35.0
1201023006,40.0
1201024001,339.0
1201024003,7.0
1201024004,13.0
1201025001,60.0
1201025002,16.0
1201025003,24.0
1201025004,26.0
1201025006,80.0
1201025007,77.0
1201025008,126.0
1201025009,53.0
1201025010,180.0
1201025011,34.0
1201025012,96.0
1201025013,16.0
1201025014,22.0
1201025015,15.0
1201025016,34.0
1201025400,0.0
1201025600,0.0
1201025601,152.0
1201025602,36.0
1201025603,0.0
1201025801,38.0
1201026002,22.0
1201026003,36.0
1201026006,0.0
1201026007,40.0
1201026008,30.0
1201026012,0.0
1201026013,83.0
1201026014,7.0
1201026016,0.0
1201026101,35.0
1201026400,0.0
1201026600,2.0
1201026601,20.0
1201026602,46.0
1201026603,71.0
1201026604,92.0
1201026605,9.0
1201026606,13.0
1201026607,22.0
1201026608,73.0
1201026801,36.0
1201026802,19.0
1201026803,24.0
1201026804,7.0
1201026805,12.0
1201026806,22.0
1201026807,5.0
1201026808,26.0
1201026810,2.0
1201026811,14.0
1201026812,20.0
1201026813,0.0
1201026814,4.0
1201027006,11.0
1201027007,3.0
1201027010,0.0
1201027013,0.0
1201027014,0.0
1201027015,0.0
1201027016,0.0
1201027018,0.0
1201027019,0.0
1201027021,0.0
1201027400,0.0
1201027401,0.0
1201027402,0.0
1201027403,0.0
1201027404,0.0
1201027405,0.0
1201027407,0.0
1201027408,0.0
1201027409,0.0
1201027410,0.0
1201027411,0.0
1201027600,0.0
1201027601,13.0
1201027602,4.0
1201027603,11.0
1201027604,0.0
1201027605,0.0
1201027606,0.0
1201027607,0.0
1201027608,2.0
1201027609,0.0
1201027610,0.0
1201027611,0.0
1201027612,0.0
1201027613,0.0
1201027614,0.0
1201027615,0.0
1201027616,0.0
1201027617,0.0
1201027618,0.0
1201027619,0.0
1201027620,0.0
1201027621,0.0
1201027622,4.0
1201027623,0.0
1201027624,14.0
1201027625,4.0
1201027626,11.0
1201027800,6.0
1201027801,12.0
1201027802,9.0
1201027803,11.0
1201027804,9.0
1201027805,5.0
1201027806,8.0
1201027807,4.0
1201027808,13.0
1201027809,5.0
1201027810,0.0
1201027811,4.0
1201027812,8.0
1201027814,0.0
1201027815,0.0
1201027816,6.0
1201027819,0.0
1201027820,0.0
1201027821,0.0
1201027822,0.0
1201028002,234.0
1201028003,170.0
1201028004,240.0
1201028005,172.0
1201028006,220.0
1201028007,105.0
1201028008,0.0
1201028010,355.0
1201028011,15.0
1201028012,265.0
1201028014,366.0
1201028015,408.0
1201028018,366.0
1201028019,366.0
1201028021,325.0
1201028022,0.0
1201028024,235.0
1201028025,252.0
1201028026,212.0
1201028400,0.0
1201028401,0.0
1201028600,280.0
1201028601,390.0
1201028602,220.0
1201028603,345.0
1201028604,0.0
1201028605,84.0
1201028606,256.0
1201028607,45.0
1201028608,288.0
1201028609,84.0
1201028610,364.0
1201028611,300.0
1201028612,0.0
1201028613,216.0
1201028614,80.0
1201028615,320.0
1201028616,120.0
1201028617,27.0
1201028618,24.0
1201028619,100.0
1201028805,505.0
1201028806,0.0
1201028807,470.0
1201028808,360.0
1201028809,0.0
1201118003,38.0
1201118004,44.0
1201118005,41.0
1201118006,27.0
1201118007,76.0
1201118009,120.0
1201118010,29.0
1201118011,56.0
1201118014,31.0
1201118015,28.0
1201118016,0.0
1201118017,36.0
1201118018,40.0
1201118019,49.0
1201118020,49.0
1201118022,58.0
1201118038,3.0
1201118039,20.0
1201118040,5.0
1201118042,4.0
1201118043,48.0
1201118046,18.0
1201118047,18.0
1201118048,0.0
1201118049,54.0
1201118050,21.0
1201118051,30.0
1201118052,15.0
1201118053,40.0
1201118054,59.0
1201118055,43.0
1201118056,171.0
1201118400,0.0
1201118600,53.0
1201118700,244.0
1201118701,65.0
1201118702,75.0
1201118703,44.0
1201118800,59.0
1201118801,63.0
1201118802,62.0
1201118804,0.0
1201118805,140.0
1201218017,41.0
1201218018,56.0
1201218019,60.0
1201218020,17.0
1201218021,39.0
1201218022,60.0
1201218023,55.0
1201218024,50.0
1201218025,29.0
1201218026,50.0
1201218027,33.0
1201218028,70.0
1201218029,0.0
1201218030,134.0
1201218031,119.0
1201218032,165.0
1201218033,164.0
1201218034,232.0
1201218035,176.0
1201218039,15.0
1201218040,21.0
1201218041,19.0
1201218042,24.0
1201218043,16.0
1201218045,17.0
1201218046,0.0
1201218047,19.0
1201218048,24.0
1201218050,9.0
1201218400,0.0
1201218401,0.0
1201218402,0.0
1201218500,0.0
1201218600,17.0
1201218601,17.0
1201218800,0.0
1201218802,19.0
1201218803,7.0
1201218804,0.0
1202002001,18.0
1202002002,0.0
1202002003,25.0
1202002004,18.0
1202002005,0.0
1202002008,0.0
1202002009,0.0
1202002010,4.0
1202002011,4.0
1202002012,8.0
1202002013,9.0
1202002014,2.0
1202002015,22.0
1202002016,0.0
1202002017,11.0
1202002018,0.0
1202002019,14.0
1202002020,10.0
1202002021,6.0
1202002022,18.0
1202002023,14.0
1202002024,17.0
1202002027,0.0
1202002028,0.0
1202002029,0.0
1202002030,0.0
1202002032,0.0
1202002033,2.0
1202002034,0.0
1202002035,0.0
1202002036,0.0
1202002037,0.0
1202002038,0.0
1202002039,8.0
1202002040,2.0
1202002041,22.0
1202002042,7.0
1202002700,0.0
1202005001,23.0
1202005002,24.0
1202005003,26.0
1202005004,14.0
1202006002,49.0
1202006003,10.0
1202006807,22.0
1202101001,13.0
1202101002,10.0
1202101003,7.0
1202101004,51.0
1202101005,62.0
1202101006,17.0
1202101007,1.0
1202101008,6.0
1202101009,26.0
1202101010,15.0
1202101011,16.0
1202101012,39.0
1202101013,22.0
1202101014,29.0
1202101015,10.0
1202101016,7.0
1202101017,20.0
1202101018,10.0
1202101019,0.0
1202101020,0.0
1202101022,0.0
1202101023,1.0
1202101024,60.0
1202101039,0.0
1202101400,0.0
1202101401,0.0
1202101600,0.0
1202103001,0.0
1202103002,49.0
1202103003,10.0
1202103004,14.0
1202103005,8.0
1202103006,8.0
1202103007,0.0
1202103008,6.0
1202103010,0.0
1202103011,2.0
1202103012,0.0
1202103013,0.0
1202103014,9.0
1202103015,4.0
1202103016,0.0
1202103017,0.0
1202103018,1.0
1202103019,5.0
1202103020,8.0
1202103021,0.0
1202103022,1.0
1202103023,4.0
1202103024,0.0
1202103025,0.0
1202103026,6.0
1202103027,0.0
1202103032,0.0
1202103700,0.0
1202201019,24.0
1202201020,13.0
1202201021,9.0
1202201022,28.0
1202201023,14.0
1202201024,15.0
1202201025,7.0
1202201026,22.0
1202201027,11.0
1202201028,12.0
1202201029,12.0
1202201030,0.0
1202201031,0.0
1202201032,0.0
1202201033,12.0
1202201034,10.0
1202201035,2.0
1202201036,22.0
1202203037,22.0
1202203038,24.0
1202203039,0.0
1202203040,0.0
1202203043,3.0
1202203044,2.0
1202203045,24.0
1202203046,0.0
1202203067,0.0
1202203068,16.0
1202203069,7.0
1202203070,0.0
1202203071,3.0
1202203072,0.0
1202203073,18.0
1202203074,0.0
1202203097,46.0
1202203098,0.0
1202203099,0.0
1202203100,3.0
1202203101,4.0
1202203102,0.0
1202203103,33.0
1202203104,40.0
1202204002,29.0
1202204003,0.0
1202204005,27.0
1202204400,0.0
1202204401,0.0
1202204402,0.0
1202204403,0.0
1202204600,16.0
1202204601,22.0
1202204800,25.0
1202204801,15.0
1202204802,41.0
1202204803,11.0
1202204804,4.0
1202301001,0.0
1202301002,1.0
1202301005,31.0
1202301007,51.0
1202301008,19.0
1202301009,0.0
1202301010,0.0
1202301011,23.0
1202301012,53.0
1202301013,76.0
1202301014,60.0
1202301016,28.0
1202301017,23.0
1202301018,0.0
1202301019,0.0
1202301400,0.0
1202301402,0.0
1202301403,0.0
1202301404,0.0
1202301405,0.0
1202301406,0.0
1202301407,0.0
1202301408,0.0
1202301409,0.0
1202301500,0.0
1202301600,0.0
1202301601,33.0
1202301602,29.0
1202301603,35.0
1202301800,0.0
1202301801,41.0
1202301802,42.0
1202301803,33.0
1202301804,38.0
1202301805,29.0
1202301806,16.0
1202303033,31.0
1202303034,21.0
1202303035,21.0
1202303036,17.0
1202303047,4.0
1202303048,2.0
1202303049,21.0
1202303050,8.0
1202303063,16.0
1202303064,22.0
1202303065,19.0
1202303066,1.0
1202303075,11.0
1202303076,16.0
1202303077,23.0
1202303078,2.0
1202303093,10.0
1202303094,5.0
1202303095,2.0
1202303096,25.0
1202303105,7.0
1202303106,2.0
1202303107,35.0
1202303108,0.0
1202304001,8.0
1202304003,36.0
1202304004,3.0
1202304005,15.0
1202304600,9.0
1202403029,10.0
1202403030,17.0
1202403031,25.0
1202403032,16.0
1202403051,5.0
1202403052,0.0
1202403053,0.0
1202403054,0.0
1202403059,0.0
1202403060,11.0
1202403061,5.0
1202403062,5.0
1202403079,4.0
1202403080,1.0
1202403081,1.0
1202403082,0.0
1202403089,9.0
1202403090,0.0
1202403091,7.0
1202403092,0.0
1202403109,0.0
1202403110,9.0
1202403111,13.0
1202403112,0.0
1202404600,15.0
1202404601,0.0
1202404602,33.0
1202404603,37.0
1202404604,8.0
1202503003,3.0
1202503004,0.0
1202503005,3.0
1202503006,6.0
1202503008,0.0
1202503028,0.0
1202503055,6.0
1202503056,3.0
1202503057,0.0
1202503058,6.0
1202503083,1.0
1202503084,0.0
1202503086,1.0
1202503087,2.0
1202503088,0.0
1202503113,2.0
1202503700,4.0
1202503800,0.0
1202603114,21.0
1202603115,3.0
1202603116,0.0
1202603117,0.0
1202603118,2.0
1202603120,0.0
1202603121,0.0
1202603122,3.0
1202603123,0.0
1202603124,0.0
1202603125,0.0
1202603126,2.0
1202603127,0.0
1202603128,3.0
1202603129,0.0
1202603130,3.0
1202603131,0.0
1202603400,0.0
1202603401,0.0
1202603600,0.0
1203001001,5.0
1203001002,0.0
1203001003,26.0
1203001004,14.0
1203001005,17.0
1203001006,19.0
1203001007,21.0
1203001008,14.0
1203001009,17.0
1203001010,26.0
1203001011,23.0
1203001012,24.0
1203001013,9.0
1203001014,48.0
1203001015,21.0
1203001016,0.0
1203001017,1.0
1203001018,42.0
1203001019,20.0
1203001020,13.0
1203001021,25.0
1203001022,13.0
1203001023,0.0
1203001025,17.0
1203001026,8.0
1203001027,35.0
1203001028,19.0
1203001029,2.0
1203001030,0.0
1203001031,0.0
1203001032,22.0
1203001033,35.0
1203001034,9.0
1203001035,0.0
1203001036,18.0
1203001037,12.0
1203001600,0.0
1203001601,0.0
1203003001,44.0
1203003003,50.0
1203003004,199.0
1203003800,72.0
1203005001,1.0
1203005002,38.0
1203005003,36.0
1203005004,1.0
1203005005,166.0
1203102002,45.0
1203102003,0.0
1203102005,12.0
1203102006,31.0
1203102008,18.0
1203102010,0.0
1203102011,15.0
1203102012,13.0
1203102013,15.0
1203102014,21.0
1203102016,24.0
1203102017,0.0
1203102019,21.0
1203102020,12.0
1203102021,9.0
1203102022,10.0
1203102023,18.0
1203102024,35.0
1203102025,24.0
1203102026,25.0
1203102027,14.0
1203102028,8.0
1203102029,12.0
1203102030,20.0
1203102031,28.0
1203102032,0.0
1203102600,18.0
1203102601,22.0
1203102602,65.0
1203102603,68.0
1203102604,55.0
1203102605,25.0
1203102800,24.0
1203102801,34.0
1203102802,52.0
1203102803,32.0
1203102804,29.0
1203102805,68.0
1203102807,73.0
1203102808,50.0
1203104002,61.0
1203104003,12.0
1203104004,22.0
1203104005,16.0
1203104800,182.0
1203202035,26.0
1203202037,21.0
1203202038,0.0
1203202039,19.0
1203202040,37.0
1203202400,0.0
1203202401,0.0
1203202402,0.0
1203202403,0.0
1203202600,16.0
1203202601,42.0
1203204400,0.0
1203204600,21.0
1203204601,20.0
1203204602,12.0
1203204603,20.0
1203204604,8.0
1203204605,0.0
1203204804,12.0
1203204805,33.0
1203204806,23.0
1204001001,126.0
1204001002,78.0
1204001003,108.0
1204001004,94.0
1204001005,106.0
1204001006,204.0
1204001007,96.0
1204001008,327.0
1204001009,198.0
1204001010,304.0
1204001011,390.0
1204001012,540.0
1204001014,117.0
1204001015,160.0
1204001016,261.0
1204001017,270.0
1204001018,423.0
1204001019,0.0
1204001020,69.0
1204001800,0.0
1204001801,144.0
1204001802,159.0
1204001803,99.0
1204002001,220.0
1204002002,264.0
1204002003,204.0
1204002004,132.0
1204002005,276.0
1204002006,354.0
1204002007,174.0
1204002008,250.0
1204002009,255.0
1204002010,265.0
1204002011,270.0
1204002012,210.0
1204002013,396.0
1204002014,120.0
1204002015,280.0
1204002016,270.0
1204002017,108.0
1204002018,248.0
1204002019,150.0
1204002021,460.0
1204002022,16.0
1204002600,172.0
1204002601,128.0
1204004001,132.0
1204004002,121.0
1204004003,111.0
1204004004,110.0
1204004005,0.0
1204004006,29.0
1204004007,126.0
1204004008,47.0
1204004009,44.0
1204004010,46.0
1204006001,36.0
1204006002,752.0
1204006003,9.0
1204006004,20.0
1204007001,20.0
1204007002,438.0
1204007003,30.0
1204008001,300.0
1204008003,8.0
1204008005,65.0
1204009001,7.0
1204009002,52.0
1204009003,10.0
1204103001,240.0
1204103002,216.0
1204103003,138.0
1204103013,438.0
1204103014,108.0
1204103015,0.0
1204103016,468.0
1204103017,384.0
1204103018,145.0
1204103030,270.0
1204103031,375.0
1204103032,450.0
1204103033,354.0
1204103034,186.0
1204103035,285.0
1204103036,300.0
1204103037,156.0
1204103038,164.0
1204103044,420.0
1204103045,336.0
1204103046,228.0
1204103047,310.0
1204103048,165.0
1204103049,250.0
1204103050,20.0
1204105001,37.0
1204105002,86.0
1204105003,121.0
1204105006,0.0
1204105007,52.0
1204105008,21.0
1204105009,81.0
1204105010,89.0
1204105011,44.0
1204105012,82.0
1204105013,49.0
1204105014,26.0
1204105015,63.0
1204105016,57.0
1204105017,100.0
1204105018,48.0
1204105019,34.0
1204105020,44.0
1204105021,74.0
1204105022,70.0
1204105023,6.0
1204105024,67.0
1204105026,167.0
1204105048,56.0
1204105600,17.0
1204105601,34.0
1204105800,70.0
1204203004,80.0
1204203005,70.0
1204203006,260.0
1204203007,125.0
1204203008,132.0
1204203009,484.0
1204203010,200.0
1204203011,435.0
1204203012,295.0
1204203019,290.0
1204203020,210.0
1204203021,92.0
1204203022,156.0
1204203023,0.0
1204203024,172.0
1204203025,572.0
1204203026,268.0
1204203027,0.0
1204203028,60.0
1204203029,112.0
1204203039,240.0
1204203040,0.0
1204203041,308.0
1204203042,328.0
1204203043,192.0
1204205022,35.0
1204205023,49.0
1204205024,18.0
1204205025,104.0
1204205026,64.0
1204205027,129.0
1204205028,186.0
1204205029,110.0
1204205030,112.0
1204205031,72.0
1204205032,17.0
1204205034,76.0
1204205035,159.0
1204205036,0.0
1204205037,60.0
1204205038,78.0
1204205039,111.0
1204205040,12.0
1204205041,184.0
1204205042,320.0
1204205043,384.0
1204205045,410.0
1204205046,220.0
1204205047,275.0
1204205048,306.0
1204205049,264.0
1204205050,205.0
1204205051,195.0
1204205052,234.0
1204205053,102.0
1204205054,94.0
1204205055,108.0
1204205056,144.0
1204205057,68.0
1204205058,50.0
1205001001,258.0
1205001002,356.0
1205001003,48.0
1205001004,330.0
1205001005,252.0
1205001006,87.0
1205001007,387.0
1205001008,452.0
1205001009,490.0
1205001010,215.0
1205001011,522.0
1205001012,678.0
1205001013,325.0
1205001014,330.0
1205001015,315.0
1205001016,225.0
1205001017,355.0
1205001018,150.0
1205001019,198.0
1205001020,372.0
1205001021,318.0
1205001022,186.0
1205001023,156.0
1205001024,120.0
1205001400,0.0
1205001401,0.0
1205004001,17.0
1205004002,6.0
1205004003,0.0
1205004004,25.0
1205004005,115.0
1205005001,688.0
1205005002,70.0
1205005003,19.0
1205102001,0.0
1205102002,492.0
1205102003,132.0
1205102004,252.0
1205102005,15.0
1205102006,198.0
1205102007,180.0
1205102008,162.0
1205102009,0.0
1205102010,66.0
1205102011,234.0
1205102012,348.0
1205102013,45.0
1205102024,130.0
1205102025,294.0
1205102026,246.0
1205102027,300.0
1205102028,162.0
1205102029,120.0
1205102030,324.0
1205102031,300.0
1205102032,24.0
1205102033,100.0
1205102400,0.0
1205102401,0.0
1205102402,0.0
1205102403,0.0
1205102404,0.0
1205103003,59.0
1205103004,70.0
1205103006,65.0
1205103014,57.0
1205103018,555.0
1205103019,645.0
1205103020,404.0
1205103025,480.0
1205103026,365.0
1205103027,25.0
1205103028,260.0
1205103034,470.0
1205103035,410.0
1205103501,0.0
1205103600,49.0
1205103601,42.0
1205103602,7.0
1205103603,97.0
1205103604,65.0
1205103605,85.0
1205103606,0.0
1205103607,0.0
1205103608,0.0
1205103609,0.0
1205103610,0.0
1205103611,0.0
1205103612,20.0
1205103613,440.0
1205103614,68.0
1205103802,304.0
1205103803,395.0
1205103804,205.0
1205202014,0.0
1205202015,170.0
1205202016,90.0
1205202017,275.0
1205202018,335.0
1205202019,465.0
1205202020,255.0
1205202021,265.0
1205202022,170.0
1205202023,195.0
1205202034,5.0
1205202035,365.0
1205202036,490.0
1205202037,268.0
1205202038,8.0
1205202039,117.0
1205202040,330.0
1205202041,125.0
1205202042,210.0
1205202043,130.0
1205203013,26.0
1205203014,99.0
1205203015,17.0
1205203016,70.0
1205203021,456.0
1205203022,484.0
1205203023,380.0
1205203024,303.0
1205203029,675.0
1205203030,340.0
1205203031,416.0
1205203032,376.0
1205203033,332.0
1205203035,0.0
1205203036,565.0
1205203037,435.0
1205203038,340.0
1205203039,480.0
1205203040,380.0
1205203041,9.0
1205203045,87.0
1205203046,348.0
1205203048,86.0
1205203051,9.0
1205203052,72.0
1205203053,87.0
1205203054,96.0
1205203500,0.0
1205203501,0.0
1205203502,0.0
1205203503,0.0
1205203504,0.0
1205203505,0.0
1205203600,123.0
1205203601,120.0
1205203602,64.0
1205203603,60.0
1205203604,80.0
1205203605,48.0
1205203606,210.0
1205203607,63.0
1205203608,291.0
1205203609,0.0
1205203610,55.0
1205203611,61.0
1205203612,58.0
1205203613,44.0
1205203614,0.0
1205203615,68.0
1205203800,32.0
1205203801,118.0
1205203802,63.0
1205203803,50.0
1205203804,53.0
1205203805,60.0
1206001001,11.0
1206001002,5.0
1206001003,0.0
1206001004,7.0
1206001005,6.0
1206001006,12.0
1206001007,3.0
1206001008,0.0
1206001009,0.0
1206001010,17.0
1206001012,14.0
1206001013,9.0
1206001014,7.0
1206001015,9.0
1206001016,11.0
1206001017,0.0
1206001018,2.0
1206001019,6.0
1206001020,0.0
1206001021,3.0
1206001022,2.0
1206001023,0.0
1206001024,0.0
1206001025,0.0
1206001800,0.0
1206001801,4.0
1206001802,0.0
1206001803,1.0
1206001804,0.0
1206001805,3.0
1206001806,0.0
1206002001,23.0
1206002002,3.0
1206002003,14.0
1206002004,53.0
1206002005,20.0
1206002006,8.0
1206002007,25.0
1206002008,10.0
1206002010,31.0
1206002600,22.0
1206002601,20.0
1206002602,33.0
1206002603,21.0
1206002604,42.0
1206002605,19.0
1206002606,18.0
1206004001,34.0
1206004002,5.0
1206004003,8.0
1206004004,19.0
1206004005,148.0
1206103001,1.0
1206103002,21.0
1206103003,24.0
1206103005,44.0
1206103600,143.0
1206203600,17.0
1206203601,30.0
1206203602,6.0
1207001001,28.0
1207001002,7.0
1207001003,21.0
1207001004,0.0
1207001005,23.0
1207001006,20.0
1207001007,2.0
1207001008,12.0
1208001001,4.0
1208001002,10.0
1208001003,10.0
1208001004,20.0
1208001005,19.0
1208001010,0.0
1208001013,43.0
1208001014,31.0
1208001015,8.0
1208001017,28.0
1208001019,21.0
1208001020,26.0
1208001021,15.0
1208001022,2.0
1208001023,9.0
1208001024,36.0
1208001025,32.0
1208001028,14.0
1208001029,54.0
1208001032,0.0
1208001033,1.0
1208001034,12.0
1208001035,15.0
1208001036,3.0
1208001037,10.0
1208001038,25.0
1208001039,5.0
1208001040,9.0
1208001041,2.0
1208001042,31.0
1208001043,12.0
1208001044,9.0
1208001047,3.0
1208001400,0.0
1208001401,0.0
1208001402,0.0
1208001403,0.0
1208001404,0.0
1208001600,16.0
1208001601,17.0
1208001800,19.0
1208001801,23.0
1208001802,0.0
1208001803,4.0
1208002004,15.0
1208002005,22.0
1208002006,13.0
1208003007,31.0
1208003008,8.0
1208003009,16.0
1208004001,3.0
1208004002,14.0
1208004003,9.0
1208004010,5.0
1209002003,8.0
1209002004,14.0
1209002005,16.0
1209002007,26.0
1209002008,6.0
1209002009,8.0
1209002010,6.0
1209002011,10.0
1209002013,4.0
1209002014,12.0
1209002016,6.0
1209002601,33.0
1209002602,28.0
1209002603,36.0
1209002604,13.0
1209002605,6.0
1209002606,14.0
1209002607,1.0
1209002700,33.0
1209002701,30.0
1209002801,2.0
1209101001,0.0
1209101002,0.0
1209101003,0.0
1209101004,2.0
1209101011,0.0
1209101012,5.0
1209101013,7.0
1209101014,0.0
1209101015,0.0
1209101016,0.0
1209101017,4.0
1209101018,0.0
1209101025,0.0
1209101026,7.0
1209101027,0.0
1209101028,0.0
1209101029,3.0
1209101030,0.0
1209101031,0.0
1209101032,1.0
1209101035,0.0
1209101036,0.0
1209101037,0.0
1209103001,8.0
1209103002,12.0
1209103003,22.0
1209103006,10.0
1209103800,18.0
1209103803,28.0
1209104001,15.0
1209104003,11.0
1209104005,35.0
1209104006,3.0
1209104800,13.0
1209104809,10.0
1209201005,0.0
1209201006,0.0
1209201008,0.0
1209201009,0.0
1209201010,7.0
1209201019,0.0
1209201020,1.0
1209201021,2.0
1209201022,0.0
1209201023,1.0
1209201024,1.0
1209201033,4.0
1209201034,5.0
1209201038,0.0
1209201039,0.0
1209201040,0.0
1209201041,0.0
1209201400,0.0
1209201600,56.0
1209201700,6.0
1209201800,37.0
1209201801,30.0
1209201802,12.0
1209201803,12.0
1209201804,5.0
1209201805,14.0
1209201806,17.0
1209201807,0.0
1209203801,0.0
1209203802,0.0
1209204801,4.0
1210001001,12.0
1210001002,16.0
1210001003,56.0
1210001004,25.0
1210002002,23.0
1210002003,3.0
1210002004,18.0
1210002005,18.0
1210002006,6.0
1210002008,18.0
1210002011,15.0
1211001005,32.0
1211001006,2.0
1211001007,11.0
1211002002,58.0
1211003001,22.0
1211003003,3.0
1211003004,3.0
1212001001,0.0
1212001002,17.0
1212001005,5.0
1212001007,2.0
1212001400,0.0
1212001401,0.0
1212001600,4.0
1212001601,11.0
1212002001,7.0
1212002002,13.0
1212002003,6.0
1212002004,7.0
1212002005,26.0
1212002006,26.0
1212002007,14.0
1212002008,13.0
1212002009,0.0
1212002010,12.0
1212002011,1.0
1212002012,21.0
1212002013,23.0
1212002014,10.0
1212002015,21.0
1212002016,22.0
1212002017,25.0
1212002018,6.0
1212002019,17.0
1212002020,8.0
1212002021,21.0
1212002022,1.0
1212002023,24.0
1212002024,19.0
1212002027,0.0
1212002028,23.0
1212002032,51.0
1212002033,44.0
1212002034,41.0
1212002035,0.0
1212002036,33.0
1212002037,39.0
1212002038,22.0
1212002045,18.0
1212002046,0.0
1212002800,56.0
1212002801,34.0
1212002802,0.0
1212002803,45.0
1212002804,30.0
1212003001,11.0
1212003002,35.0
1212003003,6.0
1212003004,29.0
1212003005,23.0
1301003001,67.0
1301003002,81.0
1301003003,61.0
1301003004,65.0
1301003005,232.0
1301003006,154.0
1301003007,176.0
1301003008,200.0
1301003009,118.0
1301003010,104.0
1301003011,75.0
1301003012,68.0
1301003013,52.0
1301003014,110.0
1301003015,130.0
1301003016,206.0
1301003017,206.0
1301003018,186.0
1301003019,158.0
1301003020,148.0
1301003021,172.0
1301003022,136.0
1301003023,101.0
1301003024,76.0
1301004001,108.0
1301004002,59.0
1301004003,208.0
1301004004,104.0
1301004005,154.0
1301004006,230.0
1301004007,202.0
1301004008,50.0
1301004009,138.0
1301004010,224.0
1301004011,94.0
1301004012,87.0
1301004013,58.0
1301004014,77.0
1301004015,188.0
1301004016,174.0
1301004017,216.0
1301004018,140.0
1301005001,24.0
1301005002,82.0
1301005003,135.0
1301005004,244.0
1301005005,500.0
1301005006,452.0
1301005007,344.0
1301005008,261.0
1301005009,303.0
1301005010,312.0
1301005011,177.0
1301005012,356.0
1301005013,344.0
1301005014,356.0
1301005015,276.0
1301005016,332.0
1301005017,372.0
1301005018,332.0
1301005019,249.0
1301005020,228.0
1301005021,356.0
1301005022,380.0
1301005023,248.0
1301005024,152.0
1301008001,328.0
1301008002,280.0
1301008003,276.0
1301008004,96.0
1301008005,0.0
1301008006,280.0
1301008007,132.0
1301008008,388.0
1301008009,0.0
1301008010,0.0
1301008011,310.0
1301008012,310.0
1301008013,164.0
1301008014,240.0
1301008015,124.0
1301008016,144.0
1301008017,212.0
1301008018,148.0
1301008019,275.0
1301008020,365.0
1301008021,345.0
1301008023,184.0
1301008024,108.0
1301008025,172.0
1301009004,216.0
1301009005,88.0
1301009006,0.0
1301009009,365.0
1301009010,260.0
1301009011,288.0
1301009013,156.0
1301009014,124.0
1301009018,252.0
1301009019,256.0
1301009022,393.0
1301009025,8.0
1301009027,0.0
1301009028,8.0
1301009031,9.0
1301009033,0.0
1301009401,0.0
1301009402,0.0
1301009403,0.0
1301009404,0.0
1301009405,0.0
1301009406,0.0
1301009407,0.0
1301009408,0.0
1301009409,0.0
1301009410,0.0
1301009411,0.0
1301009600,305.0
1301009601,85.0
1301009602,660.0
1301009603,69.0
1301009604,865.0
1301009801,207.0
1301009802,0.0
1301009803,9.0
1301009804,0.0
1301009805,0.0
1301014001,162.0
1301014002,204.0
1301014003,120.0
1301014004,219.0
1301014005,96.0
1301014006,166.0
1301014007,171.0
1301014008,243.0
1301014009,156.0
1301014010,126.0
1301014011,255.0
1301014012,12.0
1301014013,308.0
1301014015,0.0
1301014016,234.0
1301014017,128.0
1301014018,162.0
1301014019,404.0
1301014020,164.0
1301014021,300.0
1301014022,94.0
1301014023,54.0
1301014400,0.0
1301014401,0.0
1301014402,0.0
1301014403,0.0
1301014404,0.0
1301014405,0.0
1301014406,0.0
1301014407,0.0
1301014408,0.0
1301014409,0.0
1301014410,0.0
1301014411,0.0
1301014412,0.0
1301014413,0.0
1301014414,0.0
1301014415,0.0
1301014416,0.0
1301014417,0.0
1301014600,214.0
1301017001,77.0
1301017002,52.0
