CODCOMP,DPTO,NOMDPTO,NOMLOC,P_TOT,CODLOC
"1809101900","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809101901","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809101902","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809102001","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"23","18521"
"1809102002","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809102003","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"35","18521"
"1809102004","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"23","18521"
"1809102021","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"29","18521"
"1809102022","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"42","18521"
"1809102023","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"82","18521"
"1809102024","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"24","18521"
"1809102025","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"35","18521"
"1809102026","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"24","18521"
"1809102027","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"35","18521"
"1809102028","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"31","18521"
"1809102046","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"39","18521"
"1809102048","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"17","18521"
"1809102600","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"41","18521"
"1809104015","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"30","18521"
"1809104016","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"48","18521"
"1809104800","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"57","18521"
"1809104801","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809104803","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"27","18521"
"1809201025","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"16","18521"
"1809201026","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"7","18521"
"1809201027","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"36","18521"
"1809201028","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"18","18521"
"1809201029","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"12","18521"
"1809201030","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"11","18521"
"1809201031","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809201032","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809201033","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809201034","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"15","18521"
"1809201035","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"16","18521"
"1809201036","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"26","18521"
"1809201037","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"14","18521"
"1809201038","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809201039","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"33","18521"
"1809201040","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"22","18521"
"1809201041","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"55","18521"
"1809201042","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809201043","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"21","18521"
"1809201044","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"13","18521"
"1809201045","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"17","18521"
"1809201046","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"24","18521"
"1809201047","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"17","18521"
"1809201700","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"51","18521"
"1809202005","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"23","18521"
"1809202006","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"17","18521"
"1809202007","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809202008","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809202018","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"13","18521"
"1809202019","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"31","18521"
"1809202020","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"39","18521"
"1809202029","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809202030","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"31","18521"
"1809202031","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"27","18521"
"1809202032","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"34","18521"
"1809202042","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"13","18521"
"1809202043","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"30","18521"
"1809202044","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"9","18521"
"1809202045","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"30","18521"
"1809202055","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"11","18521"
"1809202056","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"1","18521"
"1809202057","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"84","18521"
"1809202600","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"24","18521"
"1809202601","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"26","18521"
"1809202602","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"13","18521"
"1809202603","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809302009","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"14","18521"
"1809302010","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"12","18521"
"1809302011","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"33","18521"
"1809302012","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"8","18521"
"1809302014","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809302015","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"30","18521"
"1809302016","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"38","18521"
"1809302033","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"32","18521"
"1809302034","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"31","18521"
"1809302036","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"3","18521"
"1809302037","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809302038","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809302039","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"23","18521"
"1809302040","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"18","18521"
"1809302041","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"34","18521"
"1809302058","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"34","18521"
"1809302060","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"23","18521"
"1809302159","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"3","18521"
"1809302600","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809302601","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809302602","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"15","18521"
"1809302700","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"4","18521"
"1809302901","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304008","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304009","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"4","18521"
"1809304010","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"8","18521"
"1809304012","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"66","18521"
"1809304400","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304401","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304402","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304405","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304600","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"70","18521"
"1809304601","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304602","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304603","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304604","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304605","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304606","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304607","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304608","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304609","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809304610","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"23","18521"
"1809404002","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"62","18521"
"1809404004","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"4","18521"
"1809404005","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809404601","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"0","18521"
"1809404700","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"15","18521"
"1809404800","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"17","18521"
"1809404801","18",TACUAREMBO,SAN GREGORIO DE POLANCO,"70","18521"
"1810002001","18",TACUAREMBO,PASO DE LOS TOROS,"91","18321"
"1810002002","18",TACUAREMBO,PASO DE LOS TOROS,"69","18321"
"1810002003","18",TACUAREMBO,PASO DE LOS TOROS,"108","18321"
"1810002005","18",TACUAREMBO,PASO DE LOS TOROS,"103","18321"
"1810002006","18",TACUAREMBO,PASO DE LOS TOROS,"96","18321"
"1810002007","18",TACUAREMBO,PASO DE LOS TOROS,"61","18321"
"1810002008","18",TACUAREMBO,PASO DE LOS TOROS,"80","18321"
"1810002009","18",TACUAREMBO,PASO DE LOS TOROS,"45","18321"
"1810002010","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810002400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810002401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810002700","18",TACUAREMBO,PASO DE LOS TOROS,"92","18321"
"1810003001","18",TACUAREMBO,PASO DE LOS TOROS,"56","18321"
"1810003002","18",TACUAREMBO,PASO DE LOS TOROS,"52","18321"
"1810003003","18",TACUAREMBO,PASO DE LOS TOROS,"62","18321"
"1810003006","18",TACUAREMBO,PASO DE LOS TOROS,"50","18321"
"1810003008","18",TACUAREMBO,PASO DE LOS TOROS,"31","18321"
"1810003009","18",TACUAREMBO,PASO DE LOS TOROS,"70","18321"
"1810003010","18",TACUAREMBO,PASO DE LOS TOROS,"67","18321"
"1810003011","18",TACUAREMBO,PASO DE LOS TOROS,"28","18321"
"1810003012","18",TACUAREMBO,PASO DE LOS TOROS,"4","18321"
"1810003013","18",TACUAREMBO,PASO DE LOS TOROS,"2","18321"
"1810003015","18",TACUAREMBO,PASO DE LOS TOROS,"48","18321"
"1810003400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810003401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810003402","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810003403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810003600","18",TACUAREMBO,PASO DE LOS TOROS,"56","18321"
"1810003601","18",TACUAREMBO,PASO DE LOS TOROS,"53","18321"
"1810004001","18",TACUAREMBO,PASO DE LOS TOROS,"82","18321"
"1810004002","18",TACUAREMBO,PASO DE LOS TOROS,"39","18321"
"1810004003","18",TACUAREMBO,PASO DE LOS TOROS,"38","18321"
"1810004005","18",TACUAREMBO,PASO DE LOS TOROS,"10","18321"
"1810004006","18",TACUAREMBO,PASO DE LOS TOROS,"58","18321"
"1810004007","18",TACUAREMBO,PASO DE LOS TOROS,"50","18321"
"1810004008","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004009","18",TACUAREMBO,PASO DE LOS TOROS,"7","18321"
"1810004011","18",TACUAREMBO,PASO DE LOS TOROS,"69","18321"
"1810004013","18",TACUAREMBO,PASO DE LOS TOROS,"10","18321"
"1810004014","18",TACUAREMBO,PASO DE LOS TOROS,"72","18321"
"1810004015","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004017","18",TACUAREMBO,PASO DE LOS TOROS,"40","18321"
"1810004400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004402","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004404","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004405","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004406","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004407","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004408","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004600","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810004601","18",TACUAREMBO,PASO DE LOS TOROS,"4","18321"
"1810004800","18",TACUAREMBO,PASO DE LOS TOROS,"36","18321"
"1810004801","18",TACUAREMBO,PASO DE LOS TOROS,"79","18321"
"1810004802","18",TACUAREMBO,PASO DE LOS TOROS,"49","18321"
"1810005001","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005002","18",TACUAREMBO,PASO DE LOS TOROS,"63","18321"
"1810005003","18",TACUAREMBO,PASO DE LOS TOROS,"50","18321"
"1810005004","18",TACUAREMBO,PASO DE LOS TOROS,"34","18321"
"1810005007","18",TACUAREMBO,PASO DE LOS TOROS,"38","18321"
"1810005008","18",TACUAREMBO,PASO DE LOS TOROS,"22","18321"
"1810005009","18",TACUAREMBO,PASO DE LOS TOROS,"25","18321"
"1810005010","18",TACUAREMBO,PASO DE LOS TOROS,"43","18321"
"1810005011","18",TACUAREMBO,PASO DE LOS TOROS,"21","18321"
"1810005012","18",TACUAREMBO,PASO DE LOS TOROS,"73","18321"
"1810005013","18",TACUAREMBO,PASO DE LOS TOROS,"73","18321"
"1810005014","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810005015","18",TACUAREMBO,PASO DE LOS TOROS,"43","18321"
"1810005016","18",TACUAREMBO,PASO DE LOS TOROS,"40","18321"
"1810005017","18",TACUAREMBO,PASO DE LOS TOROS,"93","18321"
"1810005400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005404","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005405","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005406","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810005407","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006001","18",TACUAREMBO,PASO DE LOS TOROS,"26","18321"
"1810006002","18",TACUAREMBO,PASO DE LOS TOROS,"22","18321"
"1810006003","18",TACUAREMBO,PASO DE LOS TOROS,"29","18321"
"1810006004","18",TACUAREMBO,PASO DE LOS TOROS,"32","18321"
"1810006005","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810006006","18",TACUAREMBO,PASO DE LOS TOROS,"32","18321"
"1810006007","18",TACUAREMBO,PASO DE LOS TOROS,"11","18321"
"1810006008","18",TACUAREMBO,PASO DE LOS TOROS,"3","18321"
"1810006009","18",TACUAREMBO,PASO DE LOS TOROS,"104","18321"
"1810006010","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006011","18",TACUAREMBO,PASO DE LOS TOROS,"83","18321"
"1810006012","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006013","18",TACUAREMBO,PASO DE LOS TOROS,"36","18321"
"1810006014","18",TACUAREMBO,PASO DE LOS TOROS,"97","18321"
"1810006015","18",TACUAREMBO,PASO DE LOS TOROS,"110","18321"
"1810006016","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810006017","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006402","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006404","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006405","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006407","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006408","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006409","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006410","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006411","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006412","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006413","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006414","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006415","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006416","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006417","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006418","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006419","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810006420","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007001","18",TACUAREMBO,PASO DE LOS TOROS,"5","18321"
"1810007002","18",TACUAREMBO,PASO DE LOS TOROS,"2","18321"
"1810007003","18",TACUAREMBO,PASO DE LOS TOROS,"49","18321"
"1810007004","18",TACUAREMBO,PASO DE LOS TOROS,"75","18321"
"1810007005","18",TACUAREMBO,PASO DE LOS TOROS,"77","18321"
"1810007006","18",TACUAREMBO,PASO DE LOS TOROS,"68","18321"
"1810007007","18",TACUAREMBO,PASO DE LOS TOROS,"80","18321"
"1810007008","18",TACUAREMBO,PASO DE LOS TOROS,"99","18321"
"1810007009","18",TACUAREMBO,PASO DE LOS TOROS,"102","18321"
"1810007010","18",TACUAREMBO,PASO DE LOS TOROS,"95","18321"
"1810007011","18",TACUAREMBO,PASO DE LOS TOROS,"26","18321"
"1810007013","18",TACUAREMBO,PASO DE LOS TOROS,"67","18321"
"1810007014","18",TACUAREMBO,PASO DE LOS TOROS,"59","18321"
"1810007015","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007016","18",TACUAREMBO,PASO DE LOS TOROS,"3","18321"
"1810007401","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007402","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007404","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007405","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810007407","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810008001","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810008002","18",TACUAREMBO,PASO DE LOS TOROS,"29","18321"
"1810008003","18",TACUAREMBO,PASO DE LOS TOROS,"47","18321"
"1810008004","18",TACUAREMBO,PASO DE LOS TOROS,"33","18321"
"1810008005","18",TACUAREMBO,PASO DE LOS TOROS,"40","18321"
"1810008006","18",TACUAREMBO,PASO DE LOS TOROS,"60","18321"
"1810008007","18",TACUAREMBO,PASO DE LOS TOROS,"71","18321"
"1810008008","18",TACUAREMBO,PASO DE LOS TOROS,"58","18321"
"1810008009","18",TACUAREMBO,PASO DE LOS TOROS,"79","18321"
"1810008010","18",TACUAREMBO,PASO DE LOS TOROS,"33","18321"
"1810008011","18",TACUAREMBO,PASO DE LOS TOROS,"43","18321"
"1810008012","18",TACUAREMBO,PASO DE LOS TOROS,"74","18321"
"1810008013","18",TACUAREMBO,PASO DE LOS TOROS,"70","18321"
"1810008014","18",TACUAREMBO,PASO DE LOS TOROS,"48","18321"
"1810009001","18",TACUAREMBO,PASO DE LOS TOROS,"49","18321"
"1810009002","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810009003","18",TACUAREMBO,PASO DE LOS TOROS,"52","18321"
"1810009004","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810009005","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810009006","18",TACUAREMBO,PASO DE LOS TOROS,"68","18321"
"1810009007","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810009008","18",TACUAREMBO,PASO DE LOS TOROS,"59","18321"
"1810009009","18",TACUAREMBO,PASO DE LOS TOROS,"66","18321"
"1810009010","18",TACUAREMBO,PASO DE LOS TOROS,"33","18321"
"1810009011","18",TACUAREMBO,PASO DE LOS TOROS,"43","18321"
"1810009012","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810010002","18",TACUAREMBO,PASO DE LOS TOROS,"30","18321"
"1810010003","18",TACUAREMBO,PASO DE LOS TOROS,"102","18321"
"1810010004","18",TACUAREMBO,PASO DE LOS TOROS,"45","18321"
"1810010005","18",TACUAREMBO,PASO DE LOS TOROS,"52","18321"
"1810010006","18",TACUAREMBO,PASO DE LOS TOROS,"70","18321"
"1810010007","18",TACUAREMBO,PASO DE LOS TOROS,"96","18321"
"1810010008","18",TACUAREMBO,PASO DE LOS TOROS,"129","18321"
"1810010009","18",TACUAREMBO,PASO DE LOS TOROS,"117","18321"
"1810010010","18",TACUAREMBO,PASO DE LOS TOROS,"65","18321"
"1810010011","18",TACUAREMBO,PASO DE LOS TOROS,"47","18321"
"1810010600","18",TACUAREMBO,PASO DE LOS TOROS,"64","18321"
"1810010601","18",TACUAREMBO,PASO DE LOS TOROS,"93","18321"
"1810011001","18",TACUAREMBO,PASO DE LOS TOROS,"55","18321"
"1810011002","18",TACUAREMBO,PASO DE LOS TOROS,"87","18321"
"1810011003","18",TACUAREMBO,PASO DE LOS TOROS,"77","18321"
"1810011004","18",TACUAREMBO,PASO DE LOS TOROS,"56","18321"
"1810011005","18",TACUAREMBO,PASO DE LOS TOROS,"54","18321"
"1810011006","18",TACUAREMBO,PASO DE LOS TOROS,"36","18321"
"1810011007","18",TACUAREMBO,PASO DE LOS TOROS,"39","18321"
"1810011008","18",TACUAREMBO,PASO DE LOS TOROS,"49","18321"
"1810011009","18",TACUAREMBO,PASO DE LOS TOROS,"79","18321"
"1810011010","18",TACUAREMBO,PASO DE LOS TOROS,"28","18321"
"1810011011","18",TACUAREMBO,PASO DE LOS TOROS,"64","18321"
"1810011012","18",TACUAREMBO,PASO DE LOS TOROS,"53","18321"
"1810011013","18",TACUAREMBO,PASO DE LOS TOROS,"55","18321"
"1810011014","18",TACUAREMBO,PASO DE LOS TOROS,"35","18321"
"1810011015","18",TACUAREMBO,PASO DE LOS TOROS,"85","18321"
"1810012001","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810012002","18",TACUAREMBO,PASO DE LOS TOROS,"37","18321"
"1810012003","18",TACUAREMBO,PASO DE LOS TOROS,"3","18321"
"1810012004","18",TACUAREMBO,PASO DE LOS TOROS,"8","18321"
"1810012005","18",TACUAREMBO,PASO DE LOS TOROS,"42","18321"
"1810012006","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810012007","18",TACUAREMBO,PASO DE LOS TOROS,"44","18321"
"1810012008","18",TACUAREMBO,PASO DE LOS TOROS,"52","18321"
"1810012009","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810012010","18",TACUAREMBO,PASO DE LOS TOROS,"45","18321"
"1810012011","18",TACUAREMBO,PASO DE LOS TOROS,"59","18321"
"1810012012","18",TACUAREMBO,PASO DE LOS TOROS,"2","18321"
"1810012013","18",TACUAREMBO,PASO DE LOS TOROS,"10","18321"
"1810012014","18",TACUAREMBO,PASO DE LOS TOROS,"50","18321"
"1810012015","18",TACUAREMBO,PASO DE LOS TOROS,"56","18321"
"1810012016","18",TACUAREMBO,PASO DE LOS TOROS,"34","18321"
"1810012017","18",TACUAREMBO,PASO DE LOS TOROS,"10","18321"
"1810012020","18",TACUAREMBO,PASO DE LOS TOROS,"1","18321"
"1810012022","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810012023","18",TACUAREMBO,PASO DE LOS TOROS,"46","18321"
"1810012024","18",TACUAREMBO,PASO DE LOS TOROS,"15","18321"
"1810012025","18",TACUAREMBO,PASO DE LOS TOROS,"41","18321"
"1810012026","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810012027","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810012028","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810012029","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810012400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810012600","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014001","18",TACUAREMBO,PASO DE LOS TOROS,"24","18321"
"1810014005","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014010","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014011","18",TACUAREMBO,PASO DE LOS TOROS,"108","18321"
"1810014014","18",TACUAREMBO,PASO DE LOS TOROS,"28","18321"
"1810014015","18",TACUAREMBO,PASO DE LOS TOROS,"57","18321"
"1810014019","18",TACUAREMBO,PASO DE LOS TOROS,"16","18321"
"1810014020","18",TACUAREMBO,PASO DE LOS TOROS,"40","18321"
"1810014030","18",TACUAREMBO,PASO DE LOS TOROS,"3","18321"
"1810014031","18",TACUAREMBO,PASO DE LOS TOROS,"24","18321"
"1810014032","18",TACUAREMBO,PASO DE LOS TOROS,"29","18321"
"1810014033","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014034","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014035","18",TACUAREMBO,PASO DE LOS TOROS,"3","18321"
"1810014036","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014400","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014402","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014403","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014404","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014405","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014406","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014407","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014408","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014409","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014410","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014411","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014412","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014414","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
"1810014415","18",TACUAREMBO,PASO DE LOS TOROS,"0","18321"
